-3.8066406e+00 4.4128421e-02
-3.6542969e+00 6.6192631e-02
-3.5019531e+00 5.5160526e-02
-3.3496094e+00 9.9288946e-02
-3.1972656e+00 1.1032105e-02
-3.0449219e+00 3.3096315e-02
-2.8925781e+00 2.2064210e-02
-2.7402344e+00 2.2064210e-02
-2.5878906e+00 4.4128421e-02
-2.4355469e+00 4.4128421e-02
-2.2832031e+00 9.9288946e-02
-2.1308594e+00 5.5160526e-02
-1.9785156e+00 4.4128421e-02
-1.8261719e+00 1.1032105e-02
-1.6738281e+00 3.3096315e-02
-1.5214844e+00 2.2064210e-02
-1.3691406e+00 3.3096315e-02
-1.2167969e+00 5.5160526e-02
-1.0644531e+00 4.4128421e-02
-9.1210938e-01 4.4128421e-02
-7.5976562e-01 8.8256841e-02
-6.0742188e-01 1.2135316e-01
-4.5507812e-01 1.3238526e-01
-3.0273438e-01 1.4341737e-01
-1.5039062e-01 1.2686921e+00
1.9531250e-03 1.4893342e+00
1.5429688e-01 3.5302736e-01
3.0664062e-01 3.0889894e-01
4.5898438e-01 1.3238526e-01
6.1132812e-01 1.3238526e-01
7.6367188e-01 1.3238526e-01
9.1601562e-01 1.6548158e-01
1.0683594e+00 5.5160526e-02
1.2207031e+00 8.8256841e-02
1.3730469e+00 1.1032105e-01
1.5253906e+00 1.1032105e-02
1.6777344e+00 5.5160526e-02
1.8300781e+00 3.3096315e-02
1.9824219e+00 5.5160526e-02
2.1347656e+00 7.7224736e-02
2.2871094e+00 9.9288946e-02
2.4394531e+00 7.7224736e-02
2.5917969e+00 4.4128421e-02
2.7441406e+00 7.7224736e-02
2.8964844e+00 7.7224736e-02
3.0488281e+00 9.9288946e-02
3.2011719e+00 6.6192631e-02
3.3535156e+00 4.4128421e-02
3.5058594e+00 4.4128421e-02
3.6582031e+00 6.6192631e-02
3.8105469e+00 4.4128421e-02
