3.1250000e-02 1.2617089e+00
9.7122530e-02 3.3299896e+00
1.6299506e-01 2.7941954e+00
2.2886759e-01 2.1143706e+00
2.9474012e-01 1.9357725e+00
3.6061265e-01 1.5094417e+00
4.2648518e-01 8.2385556e-01
4.9235771e-01 5.4155540e-01
5.5823024e-01 2.9958384e-01
6.2410277e-01 1.9588174e-01
6.8997530e-01 1.3250824e-01
7.5584782e-01 6.3373505e-02
8.2172035e-01 2.8806138e-02
8.8759288e-01 1.7283683e-02
9.5346541e-01 1.7283683e-02
1.0193379e+00 1.1522455e-02
1.0852105e+00 1.7283683e-02
1.1510830e+00 5.7612277e-03
1.2169555e+00 5.7612277e-03
1.2828281e+00 5.7612277e-03
1.3487006e+00 5.7612277e-03
1.4145731e+00 5.7612277e-03
1.4804456e+00 1.7283683e-02
1.5463182e+00 5.7612277e-03
1.6121907e+00 5.7612277e-03
1.6780632e+00 5.7612277e-03
1.7439358e+00 5.7612277e-03
1.8098083e+00 5.7612277e-03
1.8756808e+00 5.7612277e-03
1.9415534e+00 1.1522455e-02
2.0074259e+00 5.7612277e-03
2.0732984e+00 5.7612277e-03
2.1391709e+00 5.7612277e-03
2.2050435e+00 5.7612277e-03
2.2709160e+00 5.7612277e-03
2.3367885e+00 5.7612277e-03
2.4026611e+00 5.7612277e-03
2.4685336e+00 5.7612277e-03
2.5344061e+00 5.7612277e-03
2.6002787e+00 1.1522455e-02
2.6661512e+00 5.7612277e-03
2.7320237e+00 5.7612277e-03
2.7978962e+00 5.7612277e-03
2.8637688e+00 5.7612277e-03
2.9296413e+00 5.7612277e-03
2.9955138e+00 5.7612277e-03
3.0613864e+00 5.7612277e-03
3.1272589e+00 5.7612277e-03
3.1931314e+00 5.7612277e-03
3.2590039e+00 5.7612277e-03
3.3248765e+00 1.1522455e-02
