-3.9980469e+00 6.9605156e-02
-3.8412990e+00 6.4804801e-02
-3.6845512e+00 7.6805690e-02
-3.5278033e+00 8.8806579e-02
-3.3710555e+00 6.7204979e-02
-3.2143076e+00 1.0080747e-01
-3.0575597e+00 7.9205868e-02
-2.9008119e+00 8.1606045e-02
-2.7440640e+00 4.3203201e-02
-2.5873162e+00 5.0403734e-02
-2.4305683e+00 3.8402845e-02
-2.2738205e+00 5.5204090e-02
-2.1170726e+00 8.8806579e-02
-1.9603248e+00 7.4405512e-02
-1.8035769e+00 7.4405512e-02
-1.6468290e+00 6.7204979e-02
-1.4900812e+00 1.0320765e-01
-1.3333333e+00 7.6805690e-02
-1.1765855e+00 8.8806579e-02
-1.0198376e+00 7.9205868e-02
-8.6308977e-01 9.3606934e-02
-7.0634191e-01 1.1520853e-01
-5.4959406e-01 1.2720942e-01
-3.9284620e-01 1.2960960e-01
-2.3609835e-01 1.0800800e-01
-7.9350490e-02 1.4881102e-01
7.7397365e-02 1.6561227e-01
2.3414522e-01 1.3921031e-01
3.9089308e-01 1.5601156e-01
5.4764093e-01 1.8241351e-01
7.0438879e-01 1.6081191e-01
8.6113664e-01 1.8241351e-01
1.0178845e+00 2.0881547e-01
1.1746324e+00 2.1841618e-01
1.3313802e+00 1.9921476e-01
1.4881281e+00 1.7281280e-01
1.6448759e+00 1.4881102e-01
1.8016238e+00 1.8001334e-01
1.9583716e+00 1.5841174e-01
2.1151195e+00 1.4641085e-01
2.2718673e+00 1.4161049e-01
2.4286152e+00 1.4881102e-01
2.5853631e+00 1.5121120e-01
2.7421109e+00 1.8001334e-01
2.8988588e+00 1.7281280e-01
3.0556066e+00 1.9441440e-01
3.2123545e+00 1.8481369e-01
3.3691023e+00 1.8241351e-01
3.5258502e+00 1.4881102e-01
3.6825980e+00 1.7281280e-01
3.8393459e+00 9.1206757e-02
