8.9088154e-03 1.0000000e-04
1.7817631e-02 4.5549463e-01
2.6726446e-02 6.0042473e-01
3.5635262e-02 8.5922850e-01
4.4544077e-02 1.5838790e+00
5.3452893e-02 2.7743764e+00
6.2361708e-02 4.0580430e+00
7.1270523e-02 5.6212178e+00
8.0179339e-02 7.4431963e+00
8.9088154e-02 8.4266506e+00
9.7996970e-02 9.6585565e+00
1.0690579e-01 9.0995404e+00
1.1581460e-01 8.4059463e+00
1.2472342e-01 7.8676344e+00
1.3363223e-01 7.1222796e+00
1.4254105e-01 6.4907984e+00
1.5144986e-01 5.9628387e+00
1.6035868e-01 4.4617769e+00
1.6926749e-01 4.1926210e+00
1.7817631e-01 3.4265618e+00
1.8708512e-01 2.3499382e+00
1.9599394e-01 1.9876129e+00
2.0490275e-01 1.4907097e+00
2.1381157e-01 1.2629624e+00
2.2272039e-01 8.4887635e-01
2.3162920e-01 5.1760753e-01
2.4053802e-01 4.5549463e-01
2.4944683e-01 3.6232527e-01
2.5835565e-01 2.6915592e-01
2.6726446e-01 1.6563441e-01
2.7617328e-01 1.3457796e-01
2.8508209e-01 1.7598656e-01
2.9399091e-01 3.1056452e-02
3.0289972e-01 6.2112904e-02
3.1180854e-01 9.3169355e-02
3.2071736e-01 5.1760753e-02
3.2962617e-01 1.3457796e-01
3.3853499e-01 4.1408602e-02
3.4744380e-01 2.0704301e-02
3.5635262e-01 3.1056452e-02
3.6526143e-01 7.2465054e-02
3.7417025e-01 7.2465054e-02
3.8307906e-01 2.0704301e-02
3.9198788e-01 4.1408602e-02
4.0089669e-01 3.1056452e-02
4.0980551e-01 3.1056452e-02
4.1871433e-01 1.0352151e-02
4.2762314e-01 3.1056452e-02
4.3653196e-01 1.0352151e-02
4.4544077e-01 1.0352151e-02
4.5434959e-01 1.0352151e-02
