 -4.5000000e+001  1.0000000e-010
 -4.4000000e+001  1.0000000e-010
 -4.3000000e+001  1.0000000e-010
 -4.2000000e+001  1.0000000e-010
 -4.1000000e+001  1.0000000e-010
 -4.0000000e+001  5.0109326e-003
 -3.9000000e+001  1.4472878e-002
 -3.8000000e+001  1.8257655e-002
 -3.7000000e+001  2.2588179e-002
 -3.6000000e+001  2.7085260e-002
 -3.5000000e+001  3.1235050e-002
 -3.4000000e+001  3.7287859e-002
 -3.3000000e+001  4.3330038e-002
 -3.2000000e+001  4.8539423e-002
 -3.1000000e+001  5.4581601e-002
 -3.0000000e+001  5.7664707e-002
 -2.9000000e+001  6.0496203e-002
 -2.8000000e+001  6.3827374e-002
 -2.7000000e+001  6.2105088e-002
 -2.6000000e+001  6.2314172e-002
 -2.5000000e+001  5.8933387e-002
 -2.4000000e+001  5.5371869e-002
 -2.3000000e+001  5.0212096e-002
 -2.2000000e+001  4.6473388e-002
 -2.1000000e+001  3.9453121e-002
 -2.0000000e+001  3.4105527e-002
 -1.9000000e+001  2.7797564e-002
 -1.8000000e+001  2.1914857e-002
 -1.7000000e+001  1.6896836e-002
 -1.6000000e+001  1.2031200e-002
 -1.5000000e+001  8.5759950e-003
 -1.4000000e+001  5.7799371e-003
 -1.3000000e+001  3.5969566e-003
 -1.2000000e+001  2.1936119e-003
 -1.1000000e+001  1.5273776e-003
 -1.0000000e+001  1.0631399e-003
 -9.0000000e+000  8.2924910e-004
 -8.0000000e+000  8.7531850e-004
 -7.0000000e+000  8.0798631e-004
 -6.0000000e+000  7.4065411e-004
 -5.0000000e+000  7.4065411e-004
 -4.0000000e+000  5.1739474e-004
 -3.0000000e+000  3.2248576e-004
 -2.0000000e+000  2.1617178e-004
 -1.0000000e+000  1.5238338e-004
  0.0000000e+000  7.4419791e-005
  1.0000000e+000  1.0000000e-010
  2.0000000e+000  1.0000000e-010
  3.0000000e+000  1.0000000e-010
  4.0000000e+000  1.0000000e-010
  5.0000000e+000  1.0000000e-010
