9.6999998e+00 1.5698586e-03
1.0770588e+01 1.5698586e-03
1.1841176e+01 1.5698586e-03
1.2911765e+01 4.7095759e-03
1.3982353e+01 7.8492931e-03
1.5052941e+01 4.7095759e-03
1.6123530e+01 6.2794345e-03
1.7194118e+01 6.2794345e-03
1.8264706e+01 3.1397172e-03
1.9335294e+01 6.2794345e-03
2.0405883e+01 6.2794345e-03
2.1476471e+01 4.7095759e-03
2.2547059e+01 1.0989010e-02
2.3617648e+01 1.7268445e-02
2.4688236e+01 9.4191517e-03
2.5758824e+01 2.3547879e-02
2.6829413e+01 1.2558869e-02
2.7900001e+01 1.0989010e-02
2.8970589e+01 1.4128728e-02
3.0041177e+01 1.4128728e-02
3.1111766e+01 1.2558869e-02
3.2182354e+01 3.9246465e-02
3.3252942e+01 5.8084769e-02
3.4323531e+01 5.3375193e-02
3.5394119e+01 3.2967031e-02
3.6464707e+01 5.6514910e-02
3.7535296e+01 4.2386183e-02
3.8605884e+01 5.0235476e-02
3.9676472e+01 5.4945052e-02
4.0747060e+01 4.7095759e-02
4.1817649e+01 3.4536890e-02
4.2888237e+01 3.2967031e-02
4.3958825e+01 3.2967031e-02
4.5029414e+01 2.3547879e-02
4.6100002e+01 2.8257455e-02
4.7170590e+01 2.0408162e-02
4.8241179e+01 3.2967031e-02
4.9311767e+01 2.0408162e-02
5.0382355e+01 1.8838303e-02
5.1452943e+01 1.7268445e-02
5.2523532e+01 1.8838303e-02
5.3594120e+01 9.4191517e-03
5.4664708e+01 1.4128728e-02
5.5735297e+01 1.5698586e-03
5.6805885e+01 3.1397172e-03
5.7876473e+01 3.1397172e-03
5.8947062e+01 3.1397172e-03
6.0017650e+01 1.5698586e-03
6.1088238e+01 1.5698586e-03
6.2158826e+01 1.5698586e-03
6.3229415e+01 3.1397172e-03
