-2.4409450e+01 3.0978396e-04
-2.3218505e+01 1.5489198e-04
-2.2027561e+01 3.0978396e-04
-2.0836616e+01 5.4212192e-04
-1.9645671e+01 1.5489198e-04
-1.8454726e+01 9.2935187e-04
-1.7263781e+01 1.0067979e-03
-1.6072836e+01 1.5489198e-03
-1.4881891e+01 3.2527315e-03
-1.3690946e+01 3.1752855e-03
-1.2500001e+01 8.8288427e-03
-1.1309056e+01 7.3573689e-03
-1.0118112e+01 1.3010926e-02
-8.9271667e+00 2.8190340e-02
-7.7362218e+00 2.6099298e-02
-6.5452769e+00 3.5857493e-02
-5.3543320e+00 6.9623944e-02
-4.1633871e+00 7.0863080e-02
-2.9724422e+00 1.0974097e-01
-1.7814973e+00 7.9072355e-02
-5.9055239e-01 9.1773497e-02
6.0039251e-01 1.2763099e-01
1.7913374e+00 5.7774708e-02
2.9822823e+00 3.7251521e-02
4.1732272e+00 2.9197138e-02
5.3641721e+00 1.0687546e-02
6.5551170e+00 9.3709647e-03
7.7460619e+00 2.5557176e-03
8.9370068e+00 2.4008257e-03
1.0127952e+01 1.9361497e-03
1.1318897e+01 1.0067979e-03
1.2509841e+01 3.0978396e-04
1.3700786e+01 8.5190588e-04
1.4891731e+01 1.3165818e-03
1.6082676e+01 1.3165818e-03
1.7273621e+01 4.6467593e-04
1.8464566e+01 2.3233797e-04
1.9655511e+01 6.1956791e-04
2.0846456e+01 7.7445989e-05
2.2037401e+01 3.0978396e-04
2.3228346e+01 3.0978396e-04
2.4419290e+01 7.7445989e-05
2.5610235e+01 7.7445989e-05
2.6801180e+01 7.7445989e-05
2.7992125e+01 7.7445989e-05
2.9183070e+01 9.2935187e-04
3.0374015e+01 1.5489198e-04
3.1564960e+01 1.5489198e-04
3.2755905e+01 6.1956791e-04
3.3946850e+01 7.7445989e-05
3.5137794e+01 2.3233797e-04
