 -4.0000000e+000  9.2880470e-002
 -3.8400000e+000  1.2790731e-001
 -3.6800000e+000  1.2741048e-001
 -3.5200000e+000  1.1933691e-001
 -3.3600000e+000  1.0853076e-001
 -3.2000000e+000  1.2503671e-001
 -3.0400000e+000  1.2197290e-001
 -2.8800000e+000  1.1806723e-001
 -2.7200000e+000  1.0930361e-001
 -2.5600000e+000  1.1236743e-001
 -2.4000000e+000  1.0625360e-001
 -2.2400000e+000  1.2082742e-001
 -2.0800000e+000  1.1777740e-001
 -1.9200000e+000  1.1710116e-001
 -1.7600000e+000  1.1135996e-001
 -1.6000000e+000  1.1435477e-001
 -1.4400000e+000  1.1131855e-001
 -1.2800000e+000  1.0879298e-001
 -1.1200000e+000  1.2009597e-001
 -9.6000000e-001  1.1556925e-001
 -8.0000000e-001  1.1377513e-001
 -6.4000000e-001  1.1715636e-001
 -4.8000000e-001  1.2063420e-001
 -3.2000000e-001  1.2078601e-001
 -1.6000000e-001  1.1948872e-001
  0.0000000e+000  1.5001645e-001
  1.6000000e-001  1.4306077e-001
  3.2000000e-001  1.1485160e-001
  4.8000000e-001  1.3280665e-001
  6.4000000e-001  1.2260774e-001
  8.0000000e-001  1.2095163e-001
  9.6000000e-001  1.4341959e-001
  1.1200000e+000  1.3740237e-001
  1.2800000e+000  1.1976474e-001
  1.4400000e+000  1.3673993e-001
  1.6000000e+000  1.3075031e-001
  1.7600000e+000  1.2491250e-001
  1.9200000e+000  1.4660761e-001
  2.0800000e+000  1.4032818e-001
  2.2400000e+000  1.3678133e-001
  2.4000000e+000  1.3386933e-001
  2.5600000e+000  1.2343580e-001
  2.7200000e+000  1.3466978e-001
  2.8800000e+000  1.3178538e-001
  3.0400000e+000  1.3475259e-001
  3.2000000e+000  1.2234552e-001
  3.3600000e+000  1.1816383e-001
  3.5200000e+000  1.2217991e-001
  3.6800000e+000  1.2344960e-001
  3.8400000e+000  1.2473309e-001
  4.0000000e+000  8.1508478e-002
