  0.0000000e+000  1.2517429e-002
  2.0000000e-001  2.1201769e-003
  4.0000000e-001  2.5873345e-003
  6.0000000e-001  2.8269025e-003
  8.0000000e-001  3.4138442e-003
  1.0000000e+000  4.8512522e-003
  1.2000000e+000  5.2704962e-003
  1.4000000e+000  5.7855675e-003
  1.6000000e+000  7.0073643e-003
  1.8000000e+000  9.1754548e-003
  2.0000000e+000  1.2337753e-002
  2.2000000e+000  1.8722240e-002
  2.4000000e+000  2.9383017e-002
  2.6000000e+000  5.2189891e-002
  2.8000000e+000  9.1059801e-002
  3.0000000e+000  1.5452137e-001
  3.2000000e+000  2.4840807e-001
  3.4000000e+000  3.5573454e-001
  3.6000000e+000  4.7157765e-001
  3.8000000e+000  5.6420662e-001
  4.0000000e+000  6.1237177e-001
  4.2000000e+000  6.0383117e-001
  4.4000000e+000  5.3376951e-001
  4.6000000e+000  4.3100681e-001
  4.8000000e+000  3.1073169e-001
  5.0000000e+000  2.0475878e-001
  5.2000000e+000  1.1670556e-001
  5.4000000e+000  7.0708498e-002
  5.6000000e+000  3.2724990e-002
  5.8000000e+000  1.6649977e-002
  6.0000000e+000  7.0313211e-003
  6.2000000e+000  3.1742761e-003
  6.4000000e+000  1.4973001e-003
  6.6000000e+000  7.4266083e-004
  6.8000000e+000  2.5154641e-004
  7.0000000e+000  2.0363281e-004
  7.2000000e+000  7.1870403e-005
  7.4000000e+000  2.3956801e-005
  7.6000000e+000  2.3956801e-005
  7.8000000e+000  1.1978401e-005
  8.0000000e+000  1.1978401e-005
  8.2000000e+000  1.0000000e-010
  8.4000000e+000  1.0000000e-010
  8.6000000e+000  1.0000000e-010
  8.8000000e+000  1.0000000e-010
  9.0000000e+000  1.0000000e-010
  9.2000000e+000  1.0000000e-010
  9.4000000e+000  1.0000000e-010
  9.6000000e+000  1.0000000e-010
  9.8000000e+000  1.0000000e-010
  1.0000000e+001  1.0000000e-010
