  0.0000000e+000  1.9189398e-001
  1.0000000e-002  3.1622977e-002
  2.0000000e-002  3.3060386e-002
  3.0000000e-002  4.5278354e-002
  4.0000000e-002  4.2643106e-002
  5.0000000e-002  4.8153170e-002
  6.0000000e-002  6.9714291e-002
  7.0000000e-002  7.3068243e-002
  8.0000000e-002  9.5827204e-002
  9.0000000e-002  1.4445951e-001
  1.0000000e-001  2.1297596e-001
  1.1000000e-001  3.3515565e-001
  1.2000000e-001  5.4525679e-001
  1.3000000e-001  9.0508795e-001
  1.4000000e-001  1.5236525e+000
  1.5000000e-001  2.3132687e+000
  1.6000000e-001  3.5439296e+000
  1.7000000e-001  5.0683008e+000
  1.8000000e-001  6.8547595e+000
  1.9000000e-001  8.6186988e+000
  2.0000000e-001  1.0202243e+001
  2.1000000e-001  1.1185670e+001
  2.2000000e-001  1.1214418e+001
  2.3000000e-001  1.0245605e+001
  2.4000000e-001  8.7588460e+000
  2.5000000e-001  6.6669382e+000
  2.6000000e-001  4.6289331e+000
  2.7000000e-001  2.9244067e+000
  2.8000000e-001  1.6815279e+000
  2.9000000e-001  9.2640950e-001
  3.0000000e-001  4.4272168e-001
  3.1000000e-001  2.1968387e-001
  3.2000000e-001  9.5587636e-002
  3.3000000e-001  5.3902802e-002
  3.4000000e-001  2.5633777e-002
  3.5000000e-001  1.4134513e-002
  3.6000000e-001  9.5827204e-003
  3.7000000e-001  3.5935202e-003
  3.8000000e-001  1.1978401e-003
  3.9000000e-001  9.5827204e-004
  4.0000000e-001  7.1870403e-004
  4.1000000e-001  4.7913602e-004
  4.2000000e-001  1.0000000e-010
  4.3000000e-001  1.0000000e-010
  4.4000000e-001  1.0000000e-010
  4.5000000e-001  1.0000000e-010
  4.6000000e-001  1.0000000e-010
  4.7000000e-001  1.0000000e-010
  4.8000000e-001  1.0000000e-010
  4.9000000e-001  1.0000000e-010
  5.0000000e-001  1.0000000e-010
