0.0000000e+00 5.2419824e-03
1.7700000e-01 4.3303333e-03
3.5400000e-01 6.5638737e-03
5.3100000e-01 1.0028140e-02
7.0800000e-01 1.4996628e-02
8.8500000e-01 2.1606084e-02
1.0620000e+00 3.1634224e-02
1.2390000e+00 4.7633667e-02
1.4160000e+00 7.1473291e-02
1.5930000e+00 1.0201354e-01
1.7700000e+00 1.3519756e-01
1.9470000e+00 1.8027861e-01
2.1240000e+00 2.2868718e-01
2.3010000e+00 2.7477105e-01
2.4780000e+00 3.1511152e-01
2.6550000e+00 3.5991907e-01
2.8320000e+00 3.8421452e-01
3.0090000e+00 3.9953023e-01
3.1860000e+00 3.9661295e-01
3.3630000e+00 3.8521734e-01
3.5400000e+00 3.6434057e-01
3.7170000e+00 3.3685435e-01
3.8940000e+00 2.9952232e-01
4.0710000e+00 2.6483407e-01
4.2480000e+00 2.2513175e-01
4.4250000e+00 1.8470011e-01
4.6020000e+00 1.5393195e-01
4.7790000e+00 1.2343729e-01
4.9560000e+00 9.7272961e-02
5.1330000e+00 6.8373684e-02
5.3100000e+00 4.7496919e-02
5.4870000e+00 3.6101305e-02
5.6640000e+00 2.2700063e-02
5.8410000e+00 1.6683179e-02
6.0180000e+00 1.2398428e-02
6.1950000e+00 7.2931930e-03
6.3720000e+00 4.2847509e-03
6.5490000e+00 2.4614526e-03
6.7260000e+00 1.6409684e-03
6.9030000e+00 9.5723158e-04
7.0800000e+00 4.5582456e-04
7.2570000e+00 5.9257193e-04
7.4340000e+00 1.3674737e-04
7.6110000e+00 2.2791228e-04
7.7880000e+00 4.5582456e-05
7.9650000e+00 1.8232982e-04
8.1420000e+00 4.5582456e-05
8.3190000e+00 4.5582456e-05
8.4960000e+00 4.5582456e-05
8.6730000e+00 1.3674737e-04
8.8500000e+00 1.3674737e-04
